title,url,used_url,body_len,label,confidence,evidence,aspects,lex_margin,lex_hits_pos_n,lex_hits_neg_n,trig_pos,trig_neg,impact_score,impact_tier,impact_why,sent_score,label_int,model_used,simhash64,reused_from_cluster,domain,date
I won’t upgrade my iPhone 8 — here’s why - Tom's Guide,https://news.google.com/rss/articles/CBMiekFVX3lxTFBUUWluR2tCaDdPczduSXhUOEIzbWVULURBa0RPZUtiNVo3eDE0aEU2X2trY19kbEdWbXpEVFJBeHJyNHMyejFkcGdXZ1lGd2NmWVFnVjRUYUl4bFZQNWFzckhITmVrN2RZbmd0cjYwcWRncHZ1TTBmV0R3?oc=5,https://news.google.com/rss/articles/CBMiekFVX3lxTFBUUWluR2tCaDdPczduSXhUOEIzbWVULURBa0RPZUtiNVo3eDE0aEU2X2trY19kbEdWbXpEVFJBeHJyNHMyejFkcGdXZ1lGd2NmWVFnVjRUYUl4bFZQNWFzckhITmVrN2RZbmd0cjYwcWRncHZ1TTBmV0R3?oc=5,0,bullish,0.78,upgrade,[],1.6,1,0,upgrade,,0.592,medium,hard_trig; lex=0.80; conf=0.78; novelty,0.78,1,gpt-4o-mini,13391760979033236581,0,news.google.com,2022-04-02
Victim’s iPhone hacked by Pegasus spyware weeks after Apple sued NSO - The Guardian,https://news.google.com/rss/articles/CBMinwFBVV95cUxOeDVDcHJhYmUzQ1ZQWm9XY1V6QkVocklBdmVCR1BzdzhZRHZMdXRqNnhHVk9DbWxvQTZobW5PZmdSTEhXbU5WenA5SFJsR08tak5oS0s3TlVuNG9sMmtpSERyNjVyVEhJYlAzZFpxMGZha3NHR2J3UTBWSW1JMVVpNURrLTBqbzM1azBRTHdOMnBPVHJGbXBWXzRKNG1mYm8?oc=5,https://news.google.com/rss/articles/CBMinwFBVV95cUxOeDVDcHJhYmUzQ1ZQWm9XY1V6QkVocklBdmVCR1BzdzhZRHZMdXRqNnhHVk9DbWxvQTZobW5PZmdSTEhXbU5WenA5SFJsR08tak5oS0s3TlVuNG9sMmtpSERyNjVyVEhJYlAzZFpxMGZha3NHR2J3UTBWSW1JMVVpNURrLTBqbzM1azBRTHdOMnBPVHJGbXBWXzRKNG1mYm8?oc=5,0,bearish,0.78,\bdata breach\b|\bhack(ed|ing)?\b|\bsecurity flaw\b,[],1.8,0,1,,,0.629,medium,hard_trig; lex=0.90; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,12958418321119050419,0,news.google.com,2022-04-04
Police Records Show Women Are Being Stalked With Apple AirTags Across the Country - VICE,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPeF9tWGN6ajBvX213UldTVW1kbGRaX2lHTmVHM0lDZHB3MVhyY0haN1dJSWRrcWl5MHE5SV9IZmtIaEx1bF9LYmtLem5GOFA2YXItOUhoX2Q3QkNuWkF5UTVkcDhBVnNsMjk0SEJFb3lZQi03Z0dWMUNXX1EteU5JZm9JMm90em9J?oc=5,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPeF9tWGN6ajBvX213UldTVW1kbGRaX2lHTmVHM0lDZHB3MVhyY0haN1dJSWRrcWl5MHE5SV9IZmtIaEx1bF9LYmtLem5GOFA2YXItOUhoX2Q3QkNuWkF5UTVkcDhBVnNsMjk0SEJFb3lZQi03Z0dWMUNXX1EteU5JZm9JMm90em9J?oc=5,0,bullish,0.6,record,[],0.0,0,0,record,,0.16,weak,conf=0.60; novelty,0.6,1,gpt-4o-mini,3746975302357442533,0,news.google.com,2022-04-05
iOS 16: Which stock iPhone app do you want to see Apple upgrade the most? - 9to5Mac,https://news.google.com/rss/articles/CBMipgFBVV95cUxPeHpKeW5kR3Y4OGx5akg2MkFpUVQ1SEIzLWpnRGJTdG9yX1F6X29NcEhmM2pjdzZ4ZDVnbGNNR1BBcXhMVFlOLTl3UnVWS1FnempnOXU1Ry1XNEJpTXc5MklNQWlTS3NTZWtnVkFOYnMyNVJhRm1lMEVTcE9YSGp6enZNM09JOTdoS0hOUHZuRGFUMDkwWnJHSGFUcUtaV3VnSW0yZW5B?oc=5,https://news.google.com/rss/articles/CBMipgFBVV95cUxPeHpKeW5kR3Y4OGx5akg2MkFpUVQ1SEIzLWpnRGJTdG9yX1F6X29NcEhmM2pjdzZ4ZDVnbGNNR1BBcXhMVFlOLTl3UnVWS1FnempnOXU1Ry1XNEJpTXc5MklNQWlTS3NTZWtnVkFOYnMyNVJhRm1lMEVTcE9YSGp6enZNM09JOTdoS0hOUHZuRGFUMDkwWnJHSGFUcUtaV3VnSW0yZW5B?oc=5,0,bullish,0.78,upgrade,[],1.6,1,0,upgrade,,0.592,medium,hard_trig; lex=0.80; conf=0.78; novelty,0.78,1,gpt-4o-mini,15837081039041674227,0,news.google.com,2022-04-13
Apple’s Tim Cook warns of ‘unintended consequences’ in app store antitrust legislation - CNN,https://news.google.com/rss/articles/CBMib0FVX3lxTE9UY1pweUhRb0JwQnpHRTVDVWZNR0J4eEVMbmJWekc0WDR2WE9veTdVdE5nOGlLVXphdmhKTFIwelZzazllMDBWMGxOcGhTamZhWVNHeWJidVlEWjRGRTJOVzQ0VHlmVEJRc2VrOGdfZw?oc=5,https://news.google.com/rss/articles/CBMib0FVX3lxTE9UY1pweUhRb0JwQnpHRTVDVWZNR0J4eEVMbmJWekc0WDR2WE9veTdVdE5nOGlLVXphdmhKTFIwelZzazllMDBWMGxOcGhTamZhWVNHeWJidVlEWjRGRTJOVzQ0VHlmVEJRc2VrOGdfZw?oc=5,0,bearish,0.78,antitrust,[],2.0,0,1,,antitrust,0.664,strong,hard_trig; lex=1.00; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,13545270562048425597,0,news.google.com,2022-04-11
"This iPhone Photo-Editing Hack Is Going Ultra Viral, So We Tried It And Can Confirm It Changes The Game - BuzzFeed",https://news.google.com/rss/articles/CBMifEFVX3lxTE1fZld6TS1JN1dnMUdZYzZ1N2NBNTlCMC00Mk43eFBCT2xqdVVQM2xBTDB0RUdTcWVybEdnUmJmNmxSa043cS16eFFDOEZaM3FZNy1tUG5NcElaZVVES0NMbEZjbmYzMUdlYXpCeXRuQWplUkZIN1phV1I5NTY?oc=5,https://news.google.com/rss/articles/CBMifEFVX3lxTE1fZld6TS1JN1dnMUdZYzZ1N2NBNTlCMC00Mk43eFBCT2xqdVVQM2xBTDB0RUdTcWVybEdnUmJmNmxSa043cS16eFFDOEZaM3FZNy1tUG5NcElaZVVES0NMbEZjbmYzMUdlYXpCeXRuQWplUkZIN1phV1I5NTY?oc=5,0,bearish,0.78,\bdata breach\b|\bhack(ed|ing)?\b|\bsecurity flaw\b,[],1.8,0,1,,,0.629,medium,hard_trig; lex=0.90; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,4223747592073063664,0,news.google.com,2022-04-14
YouTuber Shows How MacBook Pro Speakers are Superior Than the Most Expensive and Premium Windows Laptops - Wccftech,https://news.google.com/rss/articles/CBMixAFBVV95cUxNRi05dnl6dTIwNUFLWEhrWEMxMjJuTExGTGhDOU1ONndPVVhkdjhyY2NuYVk1SFV5VENtUlM3STc0ZkhpNUwycjFqY0oxVWNyUTlrcUpPbjlua3diVWdITVZ6WE95ZHc4RDBOYk1qRjZ0cGtULVpwdEFjRmJsdzJOMnJUSkJfbklXZU1iWUYtd2ZaYWp3NHAxQ1prWTBlR1NLdWRZcVB2enc0YnN2aHpjZjFMM1BKR1czUlBqS3dTUWl1X3pX0gHKAUFVX3lxTE5LVmQ3Z0gzQU9faHJhdm5WeUZyc2tSYlJtZ0hPMDRIYUxVd2hrLTR2SmhORnRkQjRqVEJ6UEt3T19YUVNJR25CU2NXcHZzVWNBOXJDZjRuYzMzZ01KdWM2dmVMRnpJUEJkenRTb2FRdHRSb2MtVkRWenRjY1l5NTdSOXRZc0V4UFdrb0ZYQmd5LWJ0QWhveERPS3o3bU8wMUpwbDNQRjliWWZPNUpIcEF1eE5jMVBqaE93cEp5clNUbWF3TzJFR1M2ZFE?oc=5,https://news.google.com/rss/articles/CBMixAFBVV95cUxNRi05dnl6dTIwNUFLWEhrWEMxMjJuTExGTGhDOU1ONndPVVhkdjhyY2NuYVk1SFV5VENtUlM3STc0ZkhpNUwycjFqY0oxVWNyUTlrcUpPbjlua3diVWdITVZ6WE95ZHc4RDBOYk1qRjZ0cGtULVpwdEFjRmJsdzJOMnJUSkJfbklXZU1iWUYtd2ZaYWp3NHAxQ1prWTBlR1NLdWRZcVB2enc0YnN2aHpjZjFMM1BKR1czUlBqS3dTUWl1X3pX0gHKAUFVX3lxTE5LVmQ3Z0gzQU9faHJhdm5WeUZyc2tSYlJtZ0hPMDRIYUxVd2hrLTR2SmhORnRkQjRqVEJ6UEt3T19YUVNJR25CU2NXcHZzVWNBOXJDZjRuYzMzZ01KdWM2dmVMRnpJUEJkenRTb2FRdHRSb2MtVkRWenRjY1l5NTdSOXRZc0V4UFdrb0ZYQmd5LWJ0QWhveERPS3o3bU8wMUpwbDNQRjliWWZPNUpIcEF1eE5jMVBqaE93cEp5clNUbWF3TzJFR1M2ZFE?oc=5,0,bullish,0.6,tops,[],0.0,0,0,tops,,0.16,weak,conf=0.60; novelty,0.6,1,gpt-4o-mini,18036152081671081287,0,news.google.com,2022-04-15
Apple lawsuit says 'stealth' startup Rivos poached engineers to steal secrets - Reuters,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQbUNaT25PYUM4TTJZeUdKQjJLcnFQMXotVVdLS1oySGdiUkpoN1pYRjZXVTcxSGFFWUlrRjlWcHo5NDFtUmtGSmFHdUpVWnRPOFA0cHQwcDZaM2paTVlrajZ6RGJvZkJvbTg4QjJ3NVhuMTFMZmd2MHd0V05kVXVJc0NodzBCNTVyYldtTVMwN3dYQkVzc0RwRjR5d2JYUE5ZemtIV0NZR0xjRVRRRUpzVEQyakhmcUFmZHV5YXRlREFLQkk?oc=5,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQbUNaT25PYUM4TTJZeUdKQjJLcnFQMXotVVdLS1oySGdiUkpoN1pYRjZXVTcxSGFFWUlrRjlWcHo5NDFtUmtGSmFHdUpVWnRPOFA0cHQwcDZaM2paTVlrajZ6RGJvZkJvbTg4QjJ3NVhuMTFMZmd2MHd0V05kVXVJc0NodzBCNTVyYldtTVMwN3dYQkVzc0RwRjR5d2JYUE5ZemtIV0NZR0xjRVRRRUpzVEQyakhmcUFmZHV5YXRlREFLQkk?oc=5,0,bearish,0.6,lawsuit,[],0.0,0,0,,lawsuit,0.277,weak,hard_trig; conf=0.60; novelty,-0.6,-1,gpt-4o-mini,11956232713585424678,0,news.google.com,2022-05-01
"1Password 8 for Mac: An upgrade, after all - Six Colors",https://news.google.com/rss/articles/CBMiggFBVV95cUxNaU02bXN5RE8xOHlnenpHRVVsZHNUMHpaNENGZ3QweUo5VlFXQ3NaVmFjbEQyTVpvel92aGUySXduT2tWVFRUR1ZFazIxS0pjN2ZPRWxUcy1ZbmRjWGRRZ204cUlVOWlFRWVrMS1Xc1B6dnpSXzY0SFVkOHRTTlZSUl93?oc=5,https://news.google.com/rss/articles/CBMiggFBVV95cUxNaU02bXN5RE8xOHlnenpHRVVsZHNUMHpaNENGZ3QweUo5VlFXQ3NaVmFjbEQyTVpvel92aGUySXduT2tWVFRUR1ZFazIxS0pjN2ZPRWxUcy1ZbmRjWGRRZ204cUlVOWlFRWVrMS1Xc1B6dnpSXzY0SFVkOHRTTlZSUl93?oc=5,0,bullish,0.78,upgrade,[],1.6,1,0,upgrade,,0.592,medium,hard_trig; lex=0.80; conf=0.78; novelty,0.78,1,gpt-4o-mini,13670803634156146299,0,news.google.com,2022-05-04
UCSF Surgeons Develop Effective Scarless Adam’s Apple Surgery - UC San Francisco,https://news.google.com/rss/articles/CBMiowFBVV95cUxPRU1qcTVUNnJEcFRITXNlZmhvQ1Z2OTlnRHlQNVdjSDVHRkdtQl9ZR0dOblF1Z3ZfTGdlVnhITEhaQk8xMkhrdGtkQXZkaVR0V3UwS25mSTRaXzlVb01Xd250VGdQZmZSVDRmNi1NMmhVMnVmWUlrc1k2dG9Dclo2dTdueG8yR3ltMTR4WGFpUjZCMG1wLVU1UzlSREE5anhwUS1n?oc=5,https://news.google.com/rss/articles/CBMiowFBVV95cUxPRU1qcTVUNnJEcFRITXNlZmhvQ1Z2OTlnRHlQNVdjSDVHRkdtQl9ZR0dOblF1Z3ZfTGdlVnhITEhaQk8xMkhrdGtkQXZkaVR0V3UwS25mSTRaXzlVb01Xd250VGdQZmZSVDRmNi1NMmhVMnVmWUlrc1k2dG9Dclo2dTdueG8yR3ltMTR4WGFpUjZCMG1wLVU1UzlSREE5anhwUS1n?oc=5,0,bullish,0.78,surge,[],1.4,1,0,surge,,0.381,weak,lex=0.70; conf=0.78; novelty,0.78,1,gpt-4o-mini,15074548707006461950,0,news.google.com,2022-05-03
"Dr. Dre Lost $200 Million From His Apple Beats Deal From Social Media Video, New Book Reveals - bet.com",https://news.google.com/rss/articles/CBMixAFBVV95cUxNQWNxZEk1emcxc1p0Z093dDdBbDBIT3FJVnpzR1YyOVcySUp0Uzc1dnpVakVRUnJmNndTa2c2d3pWY0tEWnJVWjVOYTBMSFBISWE3bHFFOUNEZDVWSEtxVGhrS0dJR1RvWmJmX1d5WkpmWGQyUUdOWldsUDBUd1lyeV9nT2txamE2dW5IN2NOMlZCYlAtVFdPTmEzUUF0NEFZS0NSbWFKZWZmS3FSc05MR18zenVNMlVydHV5T0dYaFU0dWJk?oc=5,https://news.google.com/rss/articles/CBMixAFBVV95cUxNQWNxZEk1emcxc1p0Z093dDdBbDBIT3FJVnpzR1YyOVcySUp0Uzc1dnpVakVRUnJmNndTa2c2d3pWY0tEWnJVWjVOYTBMSFBISWE3bHFFOUNEZDVWSEtxVGhrS0dJR1RvWmJmX1d5WkpmWGQyUUdOWldsUDBUd1lyeV9nT2txamE2dW5IN2NOMlZCYlAtVFdPTmEzUUF0NEFZS0NSbWFKZWZmS3FSc05MR18zenVNMlVydHV5T0dYaFU0dWJk?oc=5,0,bullish,0.6,beats,[],0.0,0,0,beats,,0.16,weak,conf=0.60; novelty,0.6,1,gpt-4o-mini,11719780190262940916,0,news.google.com,2022-05-07
3 ways to record your screen on a Mac computer - Business Insider,https://news.google.com/rss/articles/CBMieEFVX3lxTFBtSUdBa05JenN6S0tOalpmWENkMDVidGZTc193eG9FU0lTU29kLTZ0M1ZxelBUcWJNODN3dWlMYTlyMTQwbXdfVHdKY2o4SjczZWVjWWZhREVRSnRGOU55S2RzTkVtc09uTEtxd2tveVQ4M2F5UmQydw?oc=5,https://news.google.com/rss/articles/CBMieEFVX3lxTFBtSUdBa05JenN6S0tOalpmWENkMDVidGZTc193eG9FU0lTU29kLTZ0M1ZxelBUcWJNODN3dWlMYTlyMTQwbXdfVHdKY2o4SjczZWVjWWZhREVRSnRGOU55S2RzTkVtc09uTEtxd2tveVQ4M2F5UmQydw?oc=5,0,bullish,0.6,record,[],0.0,0,0,record,,0.16,weak,conf=0.60; novelty,0.6,1,gpt-4o-mini,14836970294005397368,0,news.google.com,2022-05-05
Farewell iPod: The Rise and Fall of an Icon - Statista,https://news.google.com/rss/articles/CBMiZEFVX3lxTE9ZQzY2OVBWb1VaMlY2am5VTlpBeVRiUlEwQlhWaDN0dlZJczhoRnZ0NWRnd2tFemVpT1ZER2lpTE1DakhoS0NQZEp3emlrcms5M0xGaG0tX2tPOG9mMko3cE1aS3DSAWpBVV95cUxQSmxyRUdjN2x0UmRzU3R6NWFFWTd1RFF6b2pfX1Z6NGdYS3h3SGZ2eXdwdzgxckJTTkFyM2c4QXdXXzNzVHdBOXJsYUREV01xVmU1aVJYRWJkaTZySVVBZlNlRWM4OXVtMnFn?oc=5,https://news.google.com/rss/articles/CBMiZEFVX3lxTE9ZQzY2OVBWb1VaMlY2am5VTlpBeVRiUlEwQlhWaDN0dlZJczhoRnZ0NWRnd2tFemVpT1ZER2lpTE1DakhoS0NQZEp3emlrcms5M0xGaG0tX2tPOG9mMko3cE1aS3DSAWpBVV95cUxQSmxyRUdjN2x0UmRzU3R6NWFFWTd1RFF6b2pfX1Z6NGdYS3h3SGZ2eXdwdzgxckJTTkFyM2c4QXdXXzNzVHdBOXJsYUREV01xVmU1aVJYRWJkaTZySVVBZlNlRWM4OXVtMnFn?oc=5,0,bearish,0.72,\b(plunge|slump|tumble|drop|fall|decline|slides?|sinks?|dives?)\b,[],1.12,0,1,,,0.27,weak,lex=0.56; conf=0.72; pen:low_relevance; novelty,-0.72,-1,gpt-4o-mini,4589161893237573234,0,news.google.com,2022-05-10
How to Screen Record an Android from Mac - OS X Daily,https://news.google.com/rss/articles/CBMifkFVX3lxTFBWSVIwUU1vUldaTW56NlBJU3B5YlRnSjdnMFd2eGQ3RUJXb1FDUmxqemtwTTVxOXU2enZseUx3WU5DMUxjaXFqYndFbWpJM0RDUkRqOFREMTF6dzAxdnYyaEhLMWNheXFva0pBMWpDX1BpaTF4c0w5bGNCWDloZw?oc=5,https://news.google.com/rss/articles/CBMifkFVX3lxTFBWSVIwUU1vUldaTW56NlBJU3B5YlRnSjdnMFd2eGQ3RUJXb1FDUmxqemtwTTVxOXU2enZseUx3WU5DMUxjaXFqYndFbWpJM0RDUkRqOFREMTF6dzAxdnYyaEhLMWNheXFva0pBMWpDX1BpaTF4c0w5bGNCWDloZw?oc=5,0,bullish,0.6,record,[],0.0,0,0,record,,0.16,weak,conf=0.60; novelty,0.6,1,gpt-4o-mini,15388118221017861672,0,news.google.com,2022-05-14
Apple Delays and Modifies Its Return to Office Plans (Published 2022) - The New York Times,https://news.google.com/rss/articles/CBMihwFBVV95cUxOczJ5UF83WHdJb1dScFhiVHl0aGZETWxaTFg3QWlDc0h3WlI4T3NiUjlLSHBsaFZ5SGlnWDNBeVcxV00zX1I2ZnJUVHlTTE9lMXhRUXJtUlJUcV9kNlBfTmh2ME82Y1RvRkJzNmg0MzBPNXVvM25SdEhiRmJfTGlwZGFYMWRZdDQ?oc=5,https://news.google.com/rss/articles/CBMihwFBVV95cUxOczJ5UF83WHdJb1dScFhiVHl0aGZETWxaTFg3QWlDc0h3WlI4T3NiUjlLSHBsaFZ5SGlnWDNBeVcxV00zX1I2ZnJUVHlTTE9lMXhRUXJtUlJUcV9kNlBfTmh2ME82Y1RvRkJzNmg0MzBPNXVvM25SdEhiRmJfTGlwZGFYMWRZdDQ?oc=5,0,bearish,0.6,delay,[],0.0,0,0,,delay,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,12703855548649591679,0,news.google.com,2022-05-16
Apple unveils new Apple Watch Pride Edition bands - Apple,https://news.google.com/rss/articles/CBMikwFBVV95cUxNRFVMeWRmUVFxTzQ4MnFoZlJRSWpLaTV5Yll4bldUakZoNlhra3J0U1k4ZHdrZ3Q5bzhJQVdrd0VRVFBYWlUxODBneC1IcXFETktmb3ZSR2p4MEk4SUVlSzJ6MFFrUUg4Q2ZFdld6anJrR2N0SlhyQUV1cl84ZDlzN0s5aS1uaGs5UEdNYzd2RXpFVG8?oc=5,https://news.google.com/rss/articles/CBMikwFBVV95cUxNRFVMeWRmUVFxTzQ4MnFoZlJRSWpLaTV5Yll4bldUakZoNlhra3J0U1k4ZHdrZ3Q5bzhJQVdrd0VRVFBYWlUxODBneC1IcXFETktmb3ZSR2p4MEk4SUVlSzJ6MFFrUUg4Q2ZFdld6anJrR2N0SlhyQUV1cl84ZDlzN0s5aS1uaGs5UEdNYzd2RXpFVG8?oc=5,0,bearish,0.6,ban,[],0.0,0,0,,ban,0.16,weak,conf=0.60; novelty,-0.6,-1,gpt-4o-mini,12926186403333183343,0,news.google.com,2022-05-23
Apple can't dodge rival app store Cydia's antitrust lawsuit - Reuters,https://news.google.com/rss/articles/CBMiswFBVV95cUxPUmJzbktzZzl6bVdrSkpMdUgzWTFaMjM2d0J3a3dPa25pV0QwRmxxUURkZmtLRjBsTUNJVXNqY1pxdjNLcDFFODNzSDkxS1hDZkY5VVJmNXRrdlphcVRCZHEwUWxKZDd0ZEo0RkV1dmg5d09TT2tfZE1tNHY2dGNBbER5aUxxQVRuX0c0bjNCdHJiaGo0c1diS2JvWVhTaVkxQktmVnpBQVc5b2drMTBJNTdvTQ?oc=5,https://news.google.com/rss/articles/CBMiswFBVV95cUxPUmJzbktzZzl6bVdrSkpMdUgzWTFaMjM2d0J3a3dPa25pV0QwRmxxUURkZmtLRjBsTUNJVXNqY1pxdjNLcDFFODNzSDkxS1hDZkY5VVJmNXRrdlphcVRCZHEwUWxKZDd0ZEo0RkV1dmg5d09TT2tfZE1tNHY2dGNBbER5aUxxQVRuX0c0bjNCdHJiaGo0c1diS2JvWVhTaVkxQktmVnpBQVc5b2drMTBJNTdvTQ?oc=5,0,bearish,0.78,lawsuit,[],2.0,0,1,,lawsuit|antitrust,0.664,strong,hard_trig; lex=1.00; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,10498549540720120054,0,news.google.com,2022-05-26
The iPhone Lock Screen Is Poised for an Upgrade With iOS 16 - Bloomberg.com,https://news.google.com/rss/articles/CBMi1AFBVV95cUxNTHJfUEZuU1l1VUQ1bDcxdExZb2tXWWpCdnZ0UlkwRzdGU1RiYkR6YmdYVFpjM0VVY1FGT1hvd3pMbF9BQzFrVDdwQlNxREFUOGdTaTFOUm5SX2NNWjRXUG1XRGwtdlRYaG9EUmpJalQ3LWhqdUZ6dEI3VlZEMmc4Wk5PdmVPemJuZ2tsR2lxWTZ5TEJaSUMxTWtfa3haTlc0V1I4UW8tTFZkeHdlclQ4Z3pYNV9nTFJDcnIyY29sMjlWLXN2TTQ3b3BXXzBvZlJ5bnYxTQ?oc=5,https://news.google.com/rss/articles/CBMi1AFBVV95cUxNTHJfUEZuU1l1VUQ1bDcxdExZb2tXWWpCdnZ0UlkwRzdGU1RiYkR6YmdYVFpjM0VVY1FGT1hvd3pMbF9BQzFrVDdwQlNxREFUOGdTaTFOUm5SX2NNWjRXUG1XRGwtdlRYaG9EUmpJalQ3LWhqdUZ6dEI3VlZEMmc4Wk5PdmVPemJuZ2tsR2lxWTZ5TEJaSUMxTWtfa3haTlc0V1I4UW8tTFZkeHdlclQ4Z3pYNV9nTFJDcnIyY29sMjlWLXN2TTQ3b3BXXzBvZlJ5bnYxTQ?oc=5,0,bullish,0.78,upgrade,[],1.6,1,0,upgrade,,0.592,medium,hard_trig; lex=0.80; conf=0.78; novelty,0.78,1,gpt-4o-mini,3362391718061107691,0,news.google.com,2022-05-28
"LAFC & Venuetize Extend Partnership, Launch Apple App Clips - Los Angeles Football Club",https://news.google.com/rss/articles/CBMiigFBVV95cUxNNklSU2lPTlBTb2NBaEdzVTlsdDluRXB5YmNBWWhONWwybjROWDBXc0RsQjlyakRySXlCdjVUUW1pNnlST3B1TXlqVDZnSTMyTE80MUFjekJSbHNtb3ZIdVJmc25JdkdNMFpBbzYyd0lwdE9tQm5LTXdsZzRZN3RuWTA0aUNLUlMySUE?oc=5,https://news.google.com/rss/articles/CBMiigFBVV95cUxNNklSU2lPTlBTb2NBaEdzVTlsdDluRXB5YmNBWWhONWwybjROWDBXc0RsQjlyakRySXlCdjVUUW1pNnlST3B1TXlqVDZnSTMyTE80MUFjekJSbHNtb3ZIdVJmc25JdkdNMFpBbzYyd0lwdE9tQm5LTXdsZzRZN3RuWTA0aUNLUlMySUE?oc=5,0,bullish,0.78,partnership,[],1.4,1,0,partnership,,0.381,weak,lex=0.70; conf=0.78; novelty,0.78,1,gpt-4o-mini,15226592283394309373,0,news.google.com,2022-06-01
Gadget Daddy: Apple offers $20M in 7-year-old iPhone 4S lawsuit. But is the end really near? - Lakeland Ledger,https://news.google.com/rss/articles/CBMiygFBVV95cUxQS0tEbGR0MGtMcDlkOUFYOHRIa2RvSXpOWC14NldHa3pXLTNIVmV3MzNKeUtjOW1mS203dkVkRzd5dkhfRm9lQlpkMEdwNmFCTGstOTdtSklrbnRudjNsY2RWM29xSnRPbC1HOTB1c2dHY2loM1REc2NWUDRYQzdFMWR1RUlLVEY4bW1ER0NRMUVGeHBRM1RCT0ZYTUlqTnZONERYVjZ1QV9Beno3M1JpekJGZW5NZkJPSHpleXY3dGdoVGhrYzRpVmVn?oc=5,https://news.google.com/rss/articles/CBMiygFBVV95cUxQS0tEbGR0MGtMcDlkOUFYOHRIa2RvSXpOWC14NldHa3pXLTNIVmV3MzNKeUtjOW1mS203dkVkRzd5dkhfRm9lQlpkMEdwNmFCTGstOTdtSklrbnRudjNsY2RWM29xSnRPbC1HOTB1c2dHY2loM1REc2NWUDRYQzdFMWR1RUlLVEY4bW1ER0NRMUVGeHBRM1RCT0ZYTUlqTnZONERYVjZ1QV9Beno3M1JpekJGZW5NZkJPSHpleXY3dGdoVGhrYzRpVmVn?oc=5,0,bearish,0.6,lawsuit,[],0.0,0,0,,lawsuit,0.277,weak,hard_trig; conf=0.60; novelty,-0.6,-1,gpt-4o-mini,4145552805176386399,0,news.google.com,2022-06-02
Block offers Apple tap-to-pay for merchants - Payments Dive,https://news.google.com/rss/articles/CBMimgFBVV95cUxOR3BRT210OE4tV05sUEd2MTRyeFM2MDlXWnI2MUFhMlRXWlBubk1WNlFsaDJoSW5IQnhwZmtBeEJXMEc4bFlzOEMwcmRfMG42bHphbjVKNTNhdlQxbUgydWpxZnhkQ0tBRUZ1V1EyMmNiU3pqUmZuSi12cmh0enNaRjFmYkhDeXBxa1Jqb0I4U0wwUWtCQjk1OXh3?oc=5,https://news.google.com/rss/articles/CBMimgFBVV95cUxOR3BRT210OE4tV05sUEd2MTRyeFM2MDlXWnI2MUFhMlRXWlBubk1WNlFsaDJoSW5IQnhwZmtBeEJXMEc4bFlzOEMwcmRfMG42bHphbjVKNTNhdlQxbUgydWpxZnhkQ0tBRUZ1V1EyMmNiU3pqUmZuSi12cmh0enNaRjFmYkhDeXBxa1Jqb0I4U0wwUWtCQjk1OXh3?oc=5,0,bearish,0.78,\b(plunge|slump|tumble|drop|fall|decline|slides?|sinks?|dives?)\b,[],1.4,0,1,,,0.381,weak,lex=0.70; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,12958993091039745275,0,news.google.com,2022-06-02
iOS 16 release details: These are the six most important updates coming to iPhones this fall - USA Today,https://news.google.com/rss/articles/CBMimwFBVV95cUxOWWh2ejNpQlB1SWxYS0NCWlVaTGVTejcxX0dFVE1Wd0lVZzl1UHUxOW5YWHJ0WVVFS1RwUXh6cW4wTGpzMDBJNDM0YXo4bGJYb3ktekJJenMzX3FoeXotSWdJNFJuUjZpMjRPNVZET0dBYi1yWUxjM3lfeTRCVVVVZThYWUJnTzZ0N1JlXzRDSVdvbXN5XzZVZkEyYw?oc=5,https://news.google.com/rss/articles/CBMimwFBVV95cUxOWWh2ejNpQlB1SWxYS0NCWlVaTGVTejcxX0dFVE1Wd0lVZzl1UHUxOW5YWHJ0WVVFS1RwUXh6cW4wTGpzMDBJNDM0YXo4bGJYb3ktekJJenMzX3FoeXotSWdJNFJuUjZpMjRPNVZET0dBYi1yWUxjM3lfeTRCVVVVZThYWUJnTzZ0N1JlXzRDSVdvbXN5XzZVZkEyYw?oc=5,0,bearish,0.78,\b(plunge|slump|tumble|drop|fall|decline|slides?|sinks?|dives?)\b,[],1.4,0,1,,,0.381,weak,lex=0.70; conf=0.78; novelty,-0.78,-1,gpt-4o-mini,16420578628121418171,0,news.google.com,2022-06-06
